booking_id,asset_tag,asset_name,booking_date,weekday,start_hour,duration_minutes,booked_by,status
BK-00321,AF-0040,Pallet Jack,2026-07-07,Tuesday,14,60,E-0039,Completed
BK-00322,AF-0040,Pallet Jack,2025-08-26,Tuesday,14,90,E-0038,Completed
BK-00323,AF-0040,Pallet Jack,2026-07-09,Thursday,14,60,E-0042,Completed
BK-00324,AF-0040,Pallet Jack,2025-11-24,Monday,11,60,E-0030,Completed
BK-00325,AF-0040,Pallet Jack,2025-07-30,Wednesday,17,90,E-0012,Completed
BK-00326,AF-0040,Pallet Jack,2026-01-07,Wednesday,14,120,E-0006,Completed
BK-00327,AF-0040,Pallet Jack,2025-08-06,Wednesday,12,30,E-0035,Completed
BK-00328,AF-0041,Delivery Van,2026-05-22,Friday,11,30,E-0015,Completed
BK-00329,AF-0041,Delivery Van,2026-02-07,Saturday,15,60,E-0052,Completed
BK-00330,AF-0041,Delivery Van,2025-08-13,Wednesday,15,90,E-0012,Completed
BK-00331,AF-0042,Scooter,2025-12-09,Tuesday,11,30,E-0027,Completed
BK-00332,AF-0042,Scooter,2026-04-22,Wednesday,10,60,E-0055,Completed
BK-00333,AF-0042,Scooter,2025-11-05,Wednesday,16,120,E-0041,Completed
BK-00334,AF-0042,Scooter,2025-10-31,Friday,10,30,E-0002,Completed
BK-00335,AF-0042,Scooter,2025-11-19,Wednesday,12,60,E-0034,Completed
BK-00336,AF-0042,Scooter,2026-03-19,Thursday,11,30,E-0035,Completed
BK-00337,AF-0042,Scooter,2025-12-04,Thursday,10,30,E-0053,Completed
BK-00338,AF-0042,Scooter,2025-08-05,Tuesday,14,60,E-0041,Completed
BK-00339,AF-0042,Scooter,2026-04-02,Thursday,15,60,E-0033,Completed
BK-00340,AF-0042,Scooter,2026-05-06,Wednesday,16,60,E-0001,Cancelled
BK-00341,AF-0042,Scooter,2025-07-29,Tuesday,14,60,E-0030,Completed
BK-00342,AF-0042,Scooter,2025-08-15,Friday,9,60,E-0034,Completed
BK-00343,AF-0042,Scooter,2026-06-16,Tuesday,10,60,E-0059,Completed
BK-00344,AF-0042,Scooter,2026-04-28,Tuesday,11,30,E-0004,Completed
BK-00345,AF-0042,Scooter,2026-01-28,Wednesday,10,90,E-0018,Cancelled
BK-00346,AF-0042,Scooter,2025-07-21,Monday,11,60,E-0025,Completed
BK-00347,AF-0042,Scooter,2025-10-22,Wednesday,10,60,E-0009,Completed
BK-00348,AF-0042,Scooter,2025-11-21,Friday,11,60,E-0031,Completed
BK-00349,AF-0042,Scooter,2025-07-19,Saturday,14,60,E-0016,Completed
BK-00350,AF-0042,Scooter,2025-11-26,Wednesday,17,30,E-0027,Completed
BK-00351,AF-0042,Scooter,2025-09-10,Wednesday,12,120,E-0051,Completed
BK-00352,AF-0042,Scooter,2026-07-01,Wednesday,10,30,E-0037,Completed
BK-00353,AF-0042,Scooter,2026-01-19,Monday,15,90,E-0027,Completed
BK-00354,AF-0042,Scooter,2025-07-31,Thursday,12,90,E-0032,Completed
BK-00355,AF-0042,Scooter,2025-12-01,Monday,11,30,E-0035,Cancelled
BK-00356,AF-0042,Scooter,2025-11-27,Thursday,11,60,E-0037,Completed
BK-00357,AF-0042,Scooter,2026-04-23,Thursday,14,60,E-0020,Completed
BK-00358,AF-0046,Forklift,2026-05-29,Friday,10,30,E-0054,Completed
BK-00359,AF-0046,Forklift,2026-03-06,Friday,15,30,E-0022,Completed
BK-00360,AF-0046,Forklift,2026-02-23,Monday,11,30,E-0024,Completed
BK-00361,AF-0046,Forklift,2025-08-04,Monday,13,30,E-0028,Completed
BK-00362,AF-0046,Forklift,2026-06-17,Wednesday,11,90,E-0056,Completed
BK-00363,AF-0046,Forklift,2025-08-21,Thursday,16,90,E-0011,Completed
BK-00364,AF-0046,Forklift,2026-02-13,Friday,15,60,E-0019,Completed
BK-00365,AF-0046,Forklift,2026-06-23,Tuesday,10,60,E-0028,Completed
BK-00366,AF-0046,Forklift,2025-07-23,Wednesday,14,90,E-0009,Completed
BK-00367,AF-0046,Forklift,2025-09-12,Friday,17,60,E-0009,Completed
BK-00368,AF-0046,Forklift,2026-06-05,Friday,12,60,E-0057,Completed
BK-00369,AF-0046,Forklift,2026-01-05,Monday,11,30,E-0006,Completed
BK-00370,AF-0046,Forklift,2026-02-25,Wednesday,14,120,E-0037,Completed
BK-00371,AF-0049,Projector,2025-12-12,Friday,11,30,E-0035,Completed
BK-00372,AF-0049,Projector,2025-10-01,Wednesday,11,120,E-0013,Completed
BK-00373,AF-0049,Projector,2026-02-05,Thursday,10,30,E-0002,Completed
BK-00374,AF-0049,Projector,2026-01-29,Thursday,14,90,E-0034,Completed
BK-00375,AF-0049,Projector,2026-07-09,Thursday,15,60,E-0020,Completed
BK-00376,AF-0049,Projector,2026-06-23,Tuesday,9,60,E-0035,Completed
BK-00377,AF-0049,Projector,2025-09-10,Wednesday,13,60,E-0058,Completed
BK-00378,AF-0049,Projector,2025-09-30,Tuesday,14,60,E-0045,Completed
BK-00379,AF-0049,Projector,2026-01-14,Wednesday,10,120,E-0022,Completed
BK-00380,AF-0049,Projector,2026-04-18,Saturday,10,30,E-0027,Completed
BK-00381,AF-0049,Projector,2025-10-06,Monday,14,90,E-0031,Cancelled
BK-00382,AF-0049,Projector,2026-01-16,Friday,10,60,E-0004,Completed
BK-00383,AF-0049,Projector,2026-05-14,Thursday,10,60,E-0003,Completed
BK-00384,AF-0049,Projector,2025-12-07,Sunday,10,120,E-0026,Completed
BK-00385,AF-0049,Projector,2025-07-28,Monday,10,60,E-0018,Completed
BK-00386,AF-0049,Projector,2026-05-06,Wednesday,14,60,E-0054,Completed
BK-00387,AF-0049,Projector,2025-10-26,Sunday,14,60,E-0003,Completed
BK-00388,AF-0049,Projector,2025-12-10,Wednesday,13,60,E-0035,Completed
BK-00389,AF-0049,Projector,2026-02-16,Monday,11,60,E-0057,Completed
BK-00390,AF-0049,Projector,2025-10-10,Friday,15,120,E-0054,Completed
BK-00391,AF-0049,Projector,2025-11-21,Friday,11,30,E-0042,Completed
BK-00392,AF-0049,Projector,2026-01-15,Thursday,9,90,E-0018,Completed
BK-00393,AF-0049,Projector,2026-03-19,Thursday,11,90,E-0057,Completed
BK-00394,AF-0051,Forklift,2026-02-19,Thursday,17,60,E-0059,Completed
BK-00395,AF-0051,Forklift,2025-10-31,Friday,10,60,E-0014,Completed
BK-00396,AF-0052,Compressor,2025-10-09,Thursday,13,30,E-0055,Completed
BK-00397,AF-0052,Compressor,2026-04-06,Monday,16,90,E-0040,Completed
BK-00398,AF-0052,Compressor,2026-06-19,Friday,10,90,E-0043,Completed
BK-00399,AF-0052,Compressor,2025-10-07,Tuesday,14,60,E-0008,Cancelled
BK-00400,AF-0052,Compressor,2025-11-15,Saturday,11,90,E-0042,Completed
BK-00401,AF-0052,Compressor,2025-07-17,Thursday,10,30,E-0043,Completed
BK-00402,AF-0052,Compressor,2026-04-02,Thursday,11,30,E-0025,Completed
BK-00403,AF-0052,Compressor,2026-01-24,Saturday,11,90,E-0035,Completed
BK-00404,AF-0052,Compressor,2026-02-23,Monday,15,30,E-0025,Completed
BK-00405,AF-0052,Compressor,2025-07-22,Tuesday,14,30,E-0022,Completed
BK-00406,AF-0052,Compressor,2026-02-17,Tuesday,9,60,E-0051,Completed
BK-00407,AF-0052,Compressor,2026-01-08,Thursday,11,30,E-0045,Completed
BK-00408,AF-0052,Compressor,2026-04-14,Tuesday,15,120,E-0046,Completed
BK-00409,AF-0052,Compressor,2026-06-22,Monday,10,30,E-0047,Completed
BK-00410,AF-0052,Compressor,2025-09-08,Monday,10,90,E-0048,Completed
BK-00411,AF-0052,Compressor,2026-03-17,Tuesday,10,60,E-0012,Completed
BK-00412,AF-0052,Compressor,2025-12-08,Monday,14,90,E-0005,Cancelled
BK-00413,AF-0053,HP Laptop,2026-06-18,Thursday,15,120,E-0036,Completed
BK-00414,AF-0053,HP Laptop,2025-07-17,Thursday,14,30,E-0053,Completed
BK-00415,AF-0053,HP Laptop,2026-03-07,Saturday,9,30,E-0004,Completed
BK-00416,AF-0054,Delivery Van,2026-04-17,Friday,14,60,E-0051,Completed
BK-00417,AF-0054,Delivery Van,2025-10-11,Saturday,10,60,E-0060,Cancelled
BK-00418,AF-0054,Delivery Van,2025-09-22,Monday,14,60,E-0036,Completed
BK-00419,AF-0054,Delivery Van,2026-01-22,Thursday,11,30,E-0016,Completed
BK-00420,AF-0054,Delivery Van,2025-07-16,Wednesday,13,60,E-0028,Cancelled
BK-00421,AF-0054,Delivery Van,2026-06-09,Tuesday,10,60,E-0057,Completed
BK-00422,AF-0054,Delivery Van,2026-05-20,Wednesday,11,120,E-0005,Completed
BK-00423,AF-0054,Delivery Van,2026-04-16,Thursday,10,120,E-0025,Completed
BK-00424,AF-0054,Delivery Van,2026-05-13,Wednesday,17,60,E-0019,Completed
BK-00425,AF-0054,Delivery Van,2026-04-14,Tuesday,11,30,E-0051,Completed
BK-00426,AF-0055,Pickup Truck,2026-06-30,Tuesday,12,120,E-0014,Cancelled
BK-00427,AF-0055,Pickup Truck,2026-06-23,Tuesday,11,60,E-0026,Completed
BK-00428,AF-0055,Pickup Truck,2026-06-30,Tuesday,14,30,E-0011,Completed
BK-00429,AF-0059,Forklift,2025-11-04,Tuesday,15,60,E-0002,Completed
BK-00430,AF-0059,Forklift,2025-09-10,Wednesday,15,60,E-0031,Completed
BK-00431,AF-0059,Forklift,2026-01-26,Monday,14,120,E-0016,Completed
BK-00432,AF-0059,Forklift,2025-10-09,Thursday,15,30,E-0046,Completed
BK-00433,AF-0059,Forklift,2026-04-08,Wednesday,14,120,E-0036,Cancelled
BK-00434,AF-0059,Forklift,2025-08-22,Friday,17,30,E-0010,Completed
BK-00435,AF-0059,Forklift,2026-06-15,Monday,11,90,E-0037,Completed
BK-00436,AF-0059,Forklift,2026-04-03,Friday,14,120,E-0010,Completed
BK-00437,AF-0059,Forklift,2026-01-01,Thursday,14,90,E-0034,Completed
BK-00438,AF-0059,Forklift,2025-11-14,Friday,10,30,E-0008,Completed
BK-00439,AF-0059,Forklift,2026-05-14,Thursday,14,120,E-0032,Completed
BK-00440,AF-0059,Forklift,2025-11-18,Tuesday,10,30,E-0009,Completed
BK-00441,AF-0059,Forklift,2025-09-18,Thursday,14,60,E-0022,Completed
BK-00442,AF-0059,Forklift,2025-07-28,Monday,14,90,E-0053,Cancelled
BK-00443,AF-0059,Forklift,2026-02-20,Friday,11,90,E-0046,Completed
BK-00444,AF-0059,Forklift,2025-11-25,Tuesday,14,60,E-0027,Completed
BK-00445,AF-0059,Forklift,2025-12-01,Monday,15,60,E-0001,Completed
BK-00446,AF-0061,Forklift,2026-01-14,Wednesday,10,30,E-0052,Completed
BK-00447,AF-0061,Forklift,2026-07-08,Wednesday,12,120,E-0054,Completed
BK-00448,AF-0061,Forklift,2026-05-08,Friday,11,60,E-0018,Completed
BK-00449,AF-0061,Forklift,2025-12-23,Tuesday,10,30,E-0054,Completed
BK-00450,AF-0061,Forklift,2026-04-07,Tuesday,10,120,E-0003,Completed
BK-00451,AF-0061,Forklift,2025-12-25,Thursday,13,60,E-0041,Completed
BK-00452,AF-0061,Forklift,2026-07-01,Wednesday,14,30,E-0023,Completed
BK-00453,AF-0061,Forklift,2026-06-12,Friday,14,90,E-0007,Completed
BK-00454,AF-0061,Forklift,2026-04-12,Sunday,10,60,E-0001,Completed
BK-00455,AF-0061,Forklift,2025-09-02,Tuesday,14,60,E-0033,Completed
BK-00456,AF-0061,Forklift,2025-12-02,Tuesday,10,60,E-0008,Cancelled
BK-00457,AF-0061,Forklift,2025-10-27,Monday,14,30,E-0056,Completed
BK-00458,AF-0061,Forklift,2025-11-19,Wednesday,10,120,E-0051,Completed
BK-00459,AF-0061,Forklift,2025-11-06,Thursday,15,30,E-0001,Completed
BK-00460,AF-0061,Forklift,2026-04-20,Monday,15,90,E-0023,Completed
BK-00461,AF-0061,Forklift,2026-06-10,Wednesday,10,30,E-0017,Completed
BK-00462,AF-0061,Forklift,2026-02-13,Friday,11,90,E-0027,Completed
BK-00463,AF-0061,Forklift,2026-04-07,Tuesday,11,120,E-0052,Completed
BK-00464,AF-0061,Forklift,2025-09-19,Friday,12,120,E-0041,Completed
BK-00465,AF-0061,Forklift,2025-10-21,Tuesday,14,60,E-0025,Completed
BK-00466,AF-0061,Forklift,2025-07-21,Monday,14,60,E-0058,Completed
BK-00467,AF-0061,Forklift,2026-02-23,Monday,15,90,E-0019,Completed
BK-00468,AF-0061,Forklift,2026-03-23,Monday,10,30,E-0033,Completed
BK-00469,AF-0061,Forklift,2025-09-01,Monday,9,60,E-0026,Completed
BK-00470,AF-0061,Forklift,2025-09-16,Tuesday,13,30,E-0015,Completed
BK-00471,AF-0061,Forklift,2025-12-10,Wednesday,14,30,E-0005,Completed
BK-00472,AF-0063,Pickup Truck,2025-10-16,Thursday,10,30,E-0036,Completed
BK-00473,AF-0067,Forklift,2026-07-03,Friday,14,60,E-0037,Completed
BK-00474,AF-0067,Forklift,2026-01-15,Thursday,15,60,E-0059,Completed
BK-00475,AF-0067,Forklift,2025-10-10,Friday,10,30,E-0001,Completed
BK-00476,AF-0067,Forklift,2026-04-09,Thursday,11,120,E-0025,Completed
BK-00477,AF-0067,Forklift,2026-03-09,Monday,12,30,E-0002,Completed
BK-00478,AF-0067,Forklift,2025-08-01,Friday,10,90,E-0043,Completed
BK-00479,AF-0067,Forklift,2025-08-20,Wednesday,10,60,E-0059,Completed
BK-00480,AF-0067,Forklift,2026-05-11,Monday,17,60,E-0011,Completed
BK-00481,AF-0067,Forklift,2026-06-02,Tuesday,17,60,E-0005,Completed
BK-00482,AF-0067,Forklift,2026-07-10,Friday,14,60,E-0015,Completed
BK-00483,AF-0067,Forklift,2025-09-08,Monday,10,30,E-0017,Completed
BK-00484,AF-0067,Forklift,2025-07-17,Thursday,11,120,E-0047,Completed
BK-00485,AF-0067,Forklift,2026-01-06,Tuesday,9,60,E-0022,Completed
BK-00486,AF-0068,Meeting Table,2025-09-23,Tuesday,16,30,E-0059,Completed
BK-00487,AF-0068,Meeting Table,2026-05-05,Tuesday,11,30,E-0002,Completed
BK-00488,AF-0068,Meeting Table,2025-08-22,Friday,9,120,E-0014,Completed
BK-00489,AF-0068,Meeting Table,2026-01-01,Thursday,12,30,E-0010,Completed
BK-00490,AF-0068,Meeting Table,2025-08-12,Tuesday,15,30,E-0060,Completed
BK-00491,AF-0068,Meeting Table,2025-11-28,Friday,10,60,E-0002,Completed
BK-00492,AF-0068,Meeting Table,2026-03-27,Friday,14,30,E-0052,Completed
BK-00493,AF-0068,Meeting Table,2025-08-19,Tuesday,15,30,E-0021,Completed
BK-00494,AF-0068,Meeting Table,2025-09-28,Sunday,10,120,E-0020,Completed
BK-00495,AF-0072,Pallet Jack,2026-05-11,Monday,11,120,E-0014,Completed
BK-00496,AF-0072,Pallet Jack,2025-12-12,Friday,14,30,E-0028,Completed
BK-00497,AF-0072,Pallet Jack,2025-11-24,Monday,10,60,E-0026,Completed
BK-00498,AF-0072,Pallet Jack,2026-03-12,Thursday,11,60,E-0038,Completed
BK-00499,AF-0072,Pallet Jack,2025-12-18,Thursday,15,30,E-0040,Completed
BK-00500,AF-0072,Pallet Jack,2025-08-29,Friday,10,120,E-0023,Completed
BK-00501,AF-0072,Pallet Jack,2025-10-20,Monday,11,60,E-0040,Cancelled
BK-00502,AF-0072,Pallet Jack,2026-01-21,Wednesday,11,30,E-0017,Completed
BK-00503,AF-0072,Pallet Jack,2026-04-17,Friday,15,30,E-0042,Completed
BK-00504,AF-0073,Sedan Car,2026-02-03,Tuesday,11,90,E-0047,Completed
BK-00505,AF-0073,Sedan Car,2025-12-24,Wednesday,14,60,E-0056,Completed
BK-00506,AF-0073,Sedan Car,2026-03-19,Thursday,11,60,E-0056,Completed
BK-00507,AF-0073,Sedan Car,2025-08-28,Thursday,15,90,E-0008,Completed
BK-00508,AF-0073,Sedan Car,2026-03-23,Monday,15,60,E-0052,Completed
BK-00509,AF-0073,Sedan Car,2025-10-08,Wednesday,14,60,E-0058,Completed
BK-00510,AF-0073,Sedan Car,2026-03-18,Wednesday,11,30,E-0010,Completed
BK-00511,AF-0073,Sedan Car,2026-03-10,Tuesday,13,60,E-0060,Completed
BK-00512,AF-0073,Sedan Car,2026-02-24,Tuesday,16,90,E-0018,Completed
BK-00513,AF-0073,Sedan Car,2026-04-30,Thursday,15,60,E-0024,Completed
BK-00514,AF-0073,Sedan Car,2026-05-04,Monday,15,90,E-0058,Completed
BK-00515,AF-0073,Sedan Car,2026-04-09,Thursday,11,90,E-0054,Completed
BK-00516,AF-0073,Sedan Car,2025-12-03,Wednesday,11,30,E-0021,Completed
BK-00517,AF-0073,Sedan Car,2025-09-11,Thursday,11,30,E-0017,Completed
BK-00518,AF-0073,Sedan Car,2026-03-10,Tuesday,15,90,E-0017,Completed
BK-00519,AF-0073,Sedan Car,2026-04-20,Monday,9,90,E-0029,Completed
BK-00520,AF-0073,Sedan Car,2026-03-27,Friday,14,60,E-0046,Cancelled
BK-00521,AF-0073,Sedan Car,2025-08-25,Monday,11,60,E-0010,Completed
BK-00522,AF-0073,Sedan Car,2026-04-01,Wednesday,14,60,E-0049,Completed
BK-00523,AF-0073,Sedan Car,2026-07-07,Tuesday,12,30,E-0055,Completed
BK-00524,AF-0073,Sedan Car,2026-02-03,Tuesday,13,60,E-0028,Completed
BK-00525,AF-0073,Sedan Car,2026-06-03,Wednesday,10,60,E-0044,Completed
BK-00526,AF-0073,Sedan Car,2025-09-13,Saturday,10,90,E-0020,Completed
BK-00527,AF-0074,Air Purifier,2025-09-05,Friday,17,60,E-0022,Completed
BK-00528,AF-0074,Air Purifier,2025-07-24,Thursday,16,120,E-0041,Cancelled
BK-00529,AF-0074,Air Purifier,2026-06-22,Monday,10,30,E-0008,Completed
BK-00530,AF-0074,Air Purifier,2025-11-05,Wednesday,15,60,E-0025,Completed
BK-00531,AF-0074,Air Purifier,2026-03-25,Wednesday,15,120,E-0048,Completed
BK-00532,AF-0074,Air Purifier,2026-02-20,Friday,16,60,E-0051,Completed
BK-00533,AF-0074,Air Purifier,2025-12-12,Friday,12,120,E-0059,Completed
BK-00534,AF-0074,Air Purifier,2026-05-26,Tuesday,9,60,E-0041,Completed
BK-00535,AF-0074,Air Purifier,2025-09-04,Thursday,9,90,E-0039,Completed
BK-00536,AF-0074,Air Purifier,2026-01-07,Wednesday,11,60,E-0021,Completed
BK-00537,AF-0074,Air Purifier,2025-11-11,Tuesday,14,120,E-0005,Completed
BK-00538,AF-0074,Air Purifier,2025-11-11,Tuesday,10,30,E-0051,Completed
BK-00539,AF-0074,Air Purifier,2025-08-11,Monday,15,30,E-0001,Completed
BK-00540,AF-0074,Air Purifier,2025-08-14,Thursday,10,60,E-0046,Completed
BK-00541,AF-0074,Air Purifier,2026-05-18,Monday,11,60,E-0034,Cancelled
BK-00542,AF-0074,Air Purifier,2025-10-30,Thursday,17,30,E-0038,Completed
BK-00543,AF-0077,Sedan Car,2026-03-23,Monday,14,30,E-0005,Completed
BK-00544,AF-0077,Sedan Car,2025-12-10,Wednesday,17,60,E-0032,Cancelled
BK-00545,AF-0077,Sedan Car,2026-04-09,Thursday,10,60,E-0029,Completed
BK-00546,AF-0080,Generator,2026-03-18,Wednesday,15,120,E-0027,Completed
BK-00547,AF-0080,Generator,2025-12-24,Wednesday,10,60,E-0042,Completed
BK-00548,AF-0080,Generator,2026-04-13,Monday,9,120,E-0050,Completed
BK-00549,AF-0081,Generator,2025-07-13,Sunday,11,30,E-0037,Completed
BK-00550,AF-0081,Generator,2026-05-06,Wednesday,16,30,E-0004,Completed
BK-00551,AF-0081,Generator,2025-11-14,Friday,13,60,E-0018,Completed
BK-00552,AF-0081,Generator,2026-06-25,Thursday,10,60,E-0018,Completed
BK-00553,AF-0081,Generator,2025-10-07,Tuesday,10,90,E-0022,Completed
BK-00554,AF-0081,Generator,2026-05-28,Thursday,12,60,E-0051,Completed
BK-00555,AF-0081,Generator,2026-01-09,Friday,13,60,E-0045,Cancelled
BK-00556,AF-0081,Generator,2025-10-06,Monday,11,60,E-0016,Completed
BK-00557,AF-0081,Generator,2025-09-04,Thursday,14,30,E-0046,Completed
BK-00558,AF-0081,Generator,2025-09-25,Thursday,15,90,E-0059,Completed
BK-00559,AF-0081,Generator,2026-02-10,Tuesday,17,30,E-0028,Completed
BK-00560,AF-0081,Generator,2026-01-19,Monday,15,60,E-0004,Completed
BK-00561,AF-0086,Generator,2025-11-26,Wednesday,10,60,E-0013,Completed
BK-00562,AF-0086,Generator,2025-09-19,Friday,10,60,E-0012,Cancelled
BK-00563,AF-0086,Generator,2026-06-04,Thursday,14,30,E-0032,Cancelled
BK-00564,AF-0086,Generator,2025-10-29,Wednesday,11,90,E-0045,Completed
BK-00565,AF-0086,Generator,2025-12-25,Thursday,9,60,E-0013,Completed
BK-00566,AF-0086,Generator,2025-12-08,Monday,15,30,E-0003,Cancelled
BK-00567,AF-0086,Generator,2026-01-19,Monday,15,30,E-0046,Completed
BK-00568,AF-0086,Generator,2025-12-06,Saturday,11,90,E-0003,Completed
BK-00569,AF-0086,Generator,2026-01-16,Friday,15,30,E-0039,Completed
BK-00570,AF-0086,Generator,2025-09-25,Thursday,10,60,E-0023,Completed
BK-00571,AF-0086,Generator,2025-12-02,Tuesday,10,30,E-0019,Completed
BK-00572,AF-0086,Generator,2026-03-02,Monday,9,60,E-0007,Completed
BK-00573,AF-0086,Generator,2025-11-10,Monday,15,30,E-0015,Completed
BK-00574,AF-0086,Generator,2025-07-30,Wednesday,13,90,E-0005,Completed
BK-00575,AF-0086,Generator,2026-01-09,Friday,15,90,E-0025,Completed
BK-00576,AF-0086,Generator,2026-01-05,Monday,13,30,E-0044,Completed
BK-00577,AF-0086,Generator,2026-07-07,Tuesday,10,60,E-0036,Completed
BK-00578,AF-0086,Generator,2025-08-05,Tuesday,13,30,E-0058,Completed
BK-00579,AF-0086,Generator,2025-10-14,Tuesday,12,60,E-0043,Completed
BK-00580,AF-0086,Generator,2026-05-10,Sunday,11,90,E-0024,Completed
BK-00581,AF-0086,Generator,2026-07-01,Wednesday,15,60,E-0047,Completed
BK-00582,AF-0086,Generator,2025-10-31,Friday,16,60,E-0039,Completed
BK-00583,AF-0086,Generator,2026-07-02,Thursday,10,60,E-0003,Completed
BK-00584,AF-0086,Generator,2025-08-06,Wednesday,17,60,E-0031,Completed
BK-00585,AF-0086,Generator,2026-02-02,Monday,10,120,E-0037,Cancelled
BK-00586,AF-0086,Generator,2025-11-02,Sunday,17,120,E-0036,Completed
BK-00587,AF-0088,Sedan Car,2025-08-29,Friday,11,60,E-0005,Completed
BK-00588,AF-0088,Sedan Car,2026-03-12,Thursday,10,90,E-0038,Completed
BK-00589,AF-0088,Sedan Car,2026-06-25,Thursday,10,30,E-0011,Completed
BK-00590,AF-0088,Sedan Car,2025-09-30,Tuesday,12,30,E-0009,Completed
BK-00591,AF-0088,Sedan Car,2026-02-11,Wednesday,10,120,E-0036,Completed
BK-00592,AF-0088,Sedan Car,2026-06-04,Thursday,17,30,E-0031,Completed
BK-00593,AF-0088,Sedan Car,2026-05-12,Tuesday,11,60,E-0054,Completed
BK-00594,AF-0088,Sedan Car,2025-09-15,Monday,11,60,E-0013,Completed
BK-00595,AF-0088,Sedan Car,2026-03-04,Wednesday,11,60,E-0032,Completed
BK-00596,AF-0088,Sedan Car,2026-04-26,Sunday,9,60,E-0043,Completed
BK-00597,AF-0088,Sedan Car,2025-12-31,Wednesday,10,60,E-0016,Completed
BK-00598,AF-0089,Generator,2026-03-25,Wednesday,15,90,E-0042,Completed
BK-00599,AF-0092,Scooter,2026-03-11,Wednesday,14,120,E-0014,Completed
BK-00600,AF-0092,Scooter,2026-04-23,Thursday,10,90,E-0026,Completed
BK-00601,AF-0093,Pallet Jack,2026-01-15,Thursday,10,30,E-0040,Completed
BK-00602,AF-0093,Pallet Jack,2025-12-25,Thursday,15,60,E-0042,Completed
BK-00603,AF-0093,Pallet Jack,2026-04-10,Friday,12,120,E-0003,Completed
BK-00604,AF-0093,Pallet Jack,2025-12-11,Thursday,12,90,E-0023,Completed
BK-00605,AF-0093,Pallet Jack,2026-04-28,Tuesday,11,120,E-0047,Cancelled
BK-00606,AF-0093,Pallet Jack,2026-04-20,Monday,11,60,E-0037,Completed
BK-00607,AF-0093,Pallet Jack,2026-05-20,Wednesday,17,60,E-0049,Completed
BK-00608,AF-0093,Pallet Jack,2026-05-07,Thursday,14,90,E-0034,Completed
BK-00609,AF-0093,Pallet Jack,2026-06-17,Wednesday,15,30,E-0007,Completed
BK-00610,AF-0093,Pallet Jack,2026-05-04,Monday,10,60,E-0055,Completed
BK-00611,AF-0093,Pallet Jack,2025-12-23,Tuesday,13,30,E-0001,Completed
BK-00612,AF-0093,Pallet Jack,2025-08-20,Wednesday,10,30,E-0040,Completed
BK-00613,AF-0093,Pallet Jack,2025-12-17,Wednesday,15,30,E-0045,Cancelled
BK-00614,AF-0093,Pallet Jack,2025-12-15,Monday,10,30,E-0059,Completed
BK-00615,AF-0093,Pallet Jack,2025-11-27,Thursday,15,120,E-0033,Completed
BK-00616,AF-0093,Pallet Jack,2025-07-28,Monday,11,60,E-0051,Completed
BK-00617,AF-0093,Pallet Jack,2026-01-09,Friday,17,30,E-0043,Completed
BK-00618,AF-0093,Pallet Jack,2026-06-18,Thursday,16,30,E-0001,Completed
BK-00619,AF-0093,Pallet Jack,2026-02-06,Friday,15,120,E-0010,Completed
BK-00620,AF-0093,Pallet Jack,2026-01-05,Monday,14,60,E-0003,Completed
BK-00621,AF-0093,Pallet Jack,2026-01-26,Monday,17,90,E-0038,Completed
BK-00622,AF-0093,Pallet Jack,2025-09-03,Wednesday,9,30,E-0045,Completed
BK-00623,AF-0093,Pallet Jack,2026-05-06,Wednesday,10,30,E-0050,Completed
BK-00624,AF-0093,Pallet Jack,2025-12-18,Thursday,14,30,E-0044,Completed
BK-00625,AF-0093,Pallet Jack,2026-05-20,Wednesday,11,90,E-0002,Completed
BK-00626,AF-0093,Pallet Jack,2026-01-13,Tuesday,17,90,E-0054,Completed
BK-00627,AF-0093,Pallet Jack,2025-08-12,Tuesday,12,60,E-0035,Completed
BK-00628,AF-0093,Pallet Jack,2026-06-30,Tuesday,10,60,E-0023,Completed
BK-00629,AF-0093,Pallet Jack,2026-01-14,Wednesday,10,30,E-0035,Completed
BK-00630,AF-0098,AC Unit,2026-02-25,Wednesday,10,30,E-0050,Completed
BK-00631,AF-0098,AC Unit,2025-09-25,Thursday,16,60,E-0008,Completed
BK-00632,AF-0101,Docking Station,2025-10-10,Friday,16,90,E-0048,Completed
BK-00633,AF-0101,Docking Station,2025-09-25,Thursday,11,120,E-0041,Completed
BK-00634,AF-0101,Docking Station,2026-05-22,Friday,14,30,E-0021,Completed
BK-00635,AF-0101,Docking Station,2025-11-07,Friday,13,90,E-0054,Completed
BK-00636,AF-0101,Docking Station,2025-09-24,Wednesday,9,60,E-0022,Completed
BK-00637,AF-0101,Docking Station,2026-01-28,Wednesday,13,60,E-0060,Completed
BK-00638,AF-0101,Docking Station,2025-12-02,Tuesday,14,30,E-0003,Completed
BK-00639,AF-0101,Docking Station,2026-03-23,Monday,10,60,E-0057,Completed
